LangID,CountryID,Name
tnx,SB,Tanema
tny,TZ,Tongwe
tnz,TH,Ten’edn
tob,AR,Toba
toc,MX,"Totonac, Coyutla"
tod,GN,Toma
tof,PG,Gizrra
tog,MW,Tonga
toh,MZ,Tonga
toi,ZM,Tonga
toj,MX,Tojolabal
tol,US,Tolowa
tom,ID,Tombulu
ton,TO,Tongan
too,MX,"Totonac, Xicotepec de Juárez"
top,MX,"Totonac, Papantla"
toq,SS,Toposa
tor,CD,"Banda, Togbo-Vara"
tos,MX,"Totonac, Highland"
tou,VN,Tho
tov,IR,"Taromi, Upper"
tow,US,Jemez
tox,PW,Tobian
toy,ID,Topoiyo
toz,CM,To
tpa,PG,Taupota
tpc,MX,"Me’phaa, Azoyú"
tpe,BD,Tippera
tpf,ID,Tarpia
tpg,ID,Kula
tpi,PG,Tok Pisin
tpj,PY,Ñandeva
tpk,BR,Tupinikin
tpl,MX,"Me’phaa, Tlacoapa"
tpm,GH,Tampulma
tpo,LA,Tai Pao
tpp,MX,"Tepehua, Pisaflores"
tpq,IN,Tukpa
tpr,BR,Tuparí
tpt,MX,"Tepehua, Tlachichilco"
tpu,KH,Tampuan
tpv,MP,Tanapag
tpx,MX,"Me’phaa, Acatepec"
tpy,BR,Trumai
tpz,PG,Tinputz
tqb,BR,Tembé
tql,VU,Lehali
tqm,PG,Turumsa
tqn,US,Tenino
tqo,PG,Toaripi
tqp,PG,Tomoip
tqq,SO,Tunni
tqr,SD,Torona
tqt,MX,Totonaco del cerro Xinolatépetl
tqu,SB,Touo
tqw,US,Tonkawa
tra,AF,Tirahi
trb,PG,Terebu
trc,MX,"Triqui, Copala"
trd,IN,Turi
tre,ID,"Tarangan, East"
trf,TT,Trinidadian Creole English
trg,IL,Lishán Didán
trh,PG,Turaka
tri,SR,Trió
trj,TD,Toram
trl,GB,Traveller Scottish
trm,AF,Tregami
trn,BO,Trinitario
tro,IN,"Naga, Tarao"
trp,IN,Kok Borok
trq,MX,"Triqui, San Martín Itunyoso"
trr,PE,Taushiro
trs,MX,"Triqui, Chicahuaxtla"
trt,ID,Tunggare
tru,TR,Turoyo
trv,TW,Taroko
trw,PK,Torwali
trx,MY,"Bidayuh, Tringgus-Sembaan"
try,IN,Turung
trz,BR,Torá
tsa,CG,Tsaangi
tsb,ET,Tsamai
tsc,MZ,Tswa
tsd,GR,Tsakonian
tse,TN,Tunisian Sign Language
tsg,PH,Tausug
tsh,CM,Tsuvan
tsi,CA,Tsimshian
tsj,BT,Tshangla
tsk,CN,Tseku
tsl,VN,Ts’ün-Lao
tsm,TR,Turkish Sign Language
tsn,BW,Tswana
tso,ZA,Tsonga
tsp,BF,"Toussian, Northern"
tsq,TH,Thai Sign Language
tsr,VU,Akei
tss,TW,Taiwan Sign Language
tst,ML,Tondi Songway Kiini
tsu,TW,Tsou
tsv,GA,Tsogo
tsw,NG,Tsishingini
tsx,PG,Mubami
tsy,ML,Tebul Sign Language
tsz,MX,Purepecha
ttb,NG,Gaa
ttc,GT,Tektiteko
ttd,PG,Tauade
tte,PG,Bwanabwana
ttf,CM,Tuotomb
ttg,BN,Tutong
tth,LA,"Ta’oih, Upper"
tti,ID,Tobati
ttj,UG,Tooro
ttk,CO,Totoro
ttl,ZM,Totela
ttm,CA,"Tutchone, Northern"
ttn,ID,Towei
tto,LA,"Ta’oih, Lower"
ttp,ID,Tombelala
ttq,NE,"Tamajaq, Tawallammat"
ttr,NG,Tera
tts,TH,"Thai, Northeastern"
ttt,AZ,"Tat, Muslim"
ttu,PG,Torau
ttv,PG,Titan
ttw,MY,Long Wat
tty,ID,Sikaritai
ttz,NP,Tsum
tua,PG,Wiarumus
tub,US,Tübatulabal
tuc,PG,Mutu
tud,BR,Tuxá
tue,CO,Tuyuca
tuf,CO,"Tunebo, Central"
tug,TD,Tunia
tuh,PG,Taulil
tui,CM,Tupuri
tuj,ID,Tugutil
tuk,TM,Turkmen
tul,NG,Tula
tum,MW,Tumbuka
tun,US,Tunica
tuo,BR,Tucano
tuq,TD,Tedaga
tur,TR,Turkish
tus,CA,Tuscarora
tuu,US,Tututni
tuv,KE,Turkana
tux,BR,Tuxináwa
tuy,KE,Tugen
tuz,BF,Turka
tva,SB,Vaghua
tvd,NG,Tsuvadi
tve,ID,Te’un
tvk,VU,"Ambrym, Southeast"
tvl,TV,Tuvaluan
tvm,ID,Tela-Masbuar
tvn,MM,Tavoyan
tvo,ID,Tidore
tvs,KE,Taveta
tvt,IN,"Naga, Tutsa"
tvu,CM,Tunen
tvw,ID,Sedoa
tvy,TL,"Pidgin, Timor"
twa,US,Twana
twb,PH,"Tawbuid, Western"
twd,NL,Twents
twe,ID,Teiwa
twf,US,"Tiwa, Northern"
twg,ID,Tereweng
twh,VN,Tai Dón
twl,MZ,Tawara
twm,IN,"Monpa, Tawang"
twn,CM,Twendi
two,BW,Tswapong
twp,PG,Ere
twq,NE,Tasawaq
twr,MX,"Tarahumara, Southwestern"
twt,BR,Turiwára
twu,ID,Termanu
tww,PG,Tuwari
twx,MZ,Tewe
twy,ID,Tawoyan
txa,MY,Tombonuo
txe,ID,Totoli
txi,BR,Ikpeng
txj,NG,Tarjumo
txm,ID,Tomini
txn,ID,"Tarangan, West"
txo,IN,Toto
txq,ID,Tii
txs,ID,Tonsea
txt,ID,Citak
txu,BR,Kayapó
txx,MY,Tatana
txy,MG,"Malagasy, Tanosy"
tya,PG,Tauya
tye,NG,Kyanga
tyh,VN,O’du
tyi,CG,Teke-Tsaayi
tyj,VN,Tai Yo
tyl,VN,Thu Lao
tyn,ID,Kombai
typ,AU,Thaypan
tyr,VN,Tai Daeng
tys,VN,Tày Sa Pa
tyt,VN,Tày Tac
tyu,BW,Kua
tyv,RU,Tuva
tyx,CG,Teke-Tyee
tyz,VN,Tày
tza,TZ,Tanzanian Sign Language
tzh,MX,Tzeltal
tzj,GT,Tz’utujil
tzm,MA,"Tamazight, Central Atlas"
tzn,ID,Tugun
tzo,MX,Tzotzil
tzx,PG,Tabriak
uam,BR,Uamué
uan,LA,Kuan
uar,PG,Tairuma
uba,NG,Ubang
ubi,TD,Ubi
ubl,PH,"Bikol, Buhi’non"
ubr,PG,Ubir
ubu,PG,Umbu-Ungu
uby,TR,Ubykh
uda,NG,Uda
ude,RU,Udihe
udg,IN,Muduga
udi,AZ,Udi
udj,ID,Ujir
udl,CM,Wuzlam
udm,RU,Udmurt
udu,SD,Uduk
ues,ID,Kioko
ufi,PG,Ufim
ugb,AU,Kuku-Ugbanh
uge,SB,Ughele
ugn,UG,Ugandan Sign Language
ugo,TH,Ugong
ugy,UY,Uruguayan Sign Language
uha,NG,Uhami
uhn,ID,Damal
uig,CN,Uyghur
uis,PG,Uisai
uiv,CM,Iyive
uji,NG,Tanjijili
uka,ID,Kaburi
ukg,PG,Ukuriguma
ukh,CF,Ukhwejo
ukl,UA,Ukrainian Sign Language
ukp,NG,Ukpe-Bayobiri
ukq,NG,Ukwa
ukr,UA,Ukrainian
uks,BR,Kaapor Sign Language
uku,NG,Ukue
ukw,NG,Ukwuani-Aboh-Ndoni
uky,AU,Kuuk-Yak
ula,NG,Fungwa
ulb,NG,Ulukwumi
ulc,RU,Ulch
ulf,ID,Usku
uli,FM,Ulithian
ulk,AU,Meriam
ull,IN,Ullatan
ulm,ID,Ulumanda’
uln,PG,Unserdeutsch
ulu,ID,Uma’ Lung
ulw,NI,Ulwa
uma,US,Umatilla
umb,AO,Umbundu
umd,AU,Umbindhamu
umg,AU,Umbuygamu
umi,MY,Ukit
umm,NG,Umon
umn,MM,"Naga, Makyan"
umo,BR,Umotína
ump,AU,Umpila
umr,AU,Umbugarla
ums,ID,Pendau
umu,CA,Munsee
una,PG,"Watut, North"
une,NG,Uneme
ung,AU,Ngarinyin
unk,BR,Enawené-Nawé
unm,US,Unami
unn,AU,Kurnai
unr,IN,Mundari
unu,PG,Unubahe
unx,IN,Munda
unz,ID,"Kaili, Unde"
upi,PG,Umeda
upv,VU,Uripiv-Wala-Rano-Atchin
ura,PE,Urarina
urb,BR,Kaapor
urc,AU,Urningangg
urd,PK,Urdu
ure,BO,Uru
urf,AU,Uradhi
urg,PG,Urigina
urh,NG,Urhobo
uri,PG,Urim
urk,TH,Urak Lawoi’
url,IN,Urali
urm,PG,Urapmin
urn,ID,Uruangnirin
uro,PG,Ura
urp,BR,Uru-Pa-In
urr,VU,Löyöp
urt,PG,Urat
uru,BR,Urumi
urv,PG,Uruava
urw,PG,Sop
urx,PG,Urimo
ury,ID,Orya
urz,BR,Uru-Eu-Wau-Wau
usa,PG,Usarufa
ush,PK,Ushojo
usi,BD,Usoi
usk,CM,Usaghade
usp,GT,Uspanteko
usu,PG,Uya
uta,NG,Otank
ute,US,Ute-Southern Paiute
utp,SB,Amba
utr,NG,Etulo
utu,PG,Utu
uum,GE,Urum
uun,TW,Kulon-Pazeh
uur,VU,Ura
uuu,CN,U
uve,NC,Fagauvea
uvh,PG,Uri
uvl,PG,Lote
uwa,AU,Kuku-Uwanh
uya,NG,Doko-Uyanga
uzn,UZ,"Uzbek, Northern"
uzs,AF,"Uzbek, Southern"
vaa,IN,Vaagri Booli
vae,CF,Vale
vaf,IR,Vafsi
vag,GH,Vagla
vah,IN,Varhadi-Nagpuri
vai,LR,Vai
vaj,NA,Northwestern !Kung
val,PG,Vehes
vam,PG,Vanimo
van,PG,Valman
vao,VU,Vao
vap,IN,Vaiphei
var,MX,Huarijío
vas,IN,Vasavi
vau,CD,Vanuma
vav,IN,Varli
vay,NP,Wayu
vbb,ID,"Babar, Southeast"
vbk,PH,"Bontok, Southwestern"
vec,IT,Venetian
ved,LK,Veddah
vel,NL,Veluws
vem,NG,Vemgo-Mabas
ven,ZA,Venda
veo,US,Ventureño
vep,RU,Veps
ver,NG,Mom Jango
vgr,PK,Vaghri
vgt,BE,Flemish Sign Language
vic,VI,Virgin Islands Creole English
vid,TZ,Vidunda
vie,VN,Vietnamese
vif,CG,Vili
vig,BF,Viemo
vil,AR,Vilela
vin,TZ,Vinza
vis,IN,Vishavan
vit,NG,Viti
viv,PG,Iduna
vka,AU,Kariyarra
vki,NG,Ija-Zuba
vkj,TD,Kujarge
vkk,ID,Kaur
vkl,ID,Kulisusu
vkm,BR,Kamakan
vko,ID,Kodeoha
vkp,IN,Korlai Creole Portuguese
vkt,ID,"Malay, Tenggarong Kutai"
vku,AU,Kurrama
vlp,VU,Valpei
vls,BE,Vlaams
vma,AU,Martuyhunira
vmb,AU,Barbaram
vmc,MX,"Mixtec, Juxtlahuaca"
vmd,IN,"Koraga, Mudu"
vme,ID,"Masela, East"
vmf,DE,Mainfränkisch
vmg,PG,Lungalunga
vmh,IR,Maraghei
vmi,AU,Miwa
vmj,MX,"Mixtec, Ixtayutla"
vmk,MZ,Makhuwa-Shirima
vml,AU,Malgana
vmm,MX,"Mixtec, Mitlatongo"
vmp,MX,"Mazatec, Soyaltepec"
vmq,MX,"Mixtec, Soyaltepec"
vmr,MZ,Marenje
vms,ID,Moksela
vmu,AU,Muluridyi
vmv,US,"Maidu, Valley"
vmw,MZ,Makhuwa
vmx,MX,"Mixtec, Tamazola"
vmy,MX,"Mazatec, Ayautla"
vmz,MX,"Mazatec, Mazatlán"
vnk,SB,Lovono
vnm,VU,Neve’ei
vnp,VU,Vunapu
vor,NG,Voro
vot,RU,Vod
vra,VU,Vera’a
vro,EE,Võro
vrs,SB,Varisi
vrt,VU,Banam Bay
vsi,MD,Moldova Sign Language
vsl,VE,Venezuelan Sign Language
vsv,ES,Valencian Sign Language
vto,ID,Vitou
vum,GA,Vumbu
vun,TZ,Vunjo
vut,CM,Vute
vwa,CN,Awa
waa,US,Walla Walla
wab,PG,Wab
wac,US,Wasco-Wishram
wad,ID,Wandamen
wae,CH,Walser
waf,BR,Wakoná
wag,PG,Wa’ema
wah,ID,Watubela
wai,ID,Wares
waj,PG,Waffa
wal,ET,Wolaytta
wam,US,Wampanoag
wan,CI,Wan
wao,US,Wappo
wap,GY,Wapishana
waq,AU,Wageman
war,PH,Waray-Waray
was,US,Washo
wat,PG,Kaninuwa
wau,BR,Waurá
wav,NG,Waka
waw,BR,Waiwai
wax,PG,Marangis
way,SR,Wayana
waz,PG,Wampur
wba,VE,Warao
wbb,ID,Wabo
wbe,ID,Waritai
wbf,BF,Wara
wbh,TZ,Wanda
wbi,TZ,Vwanji
wbj,TZ,Alagwa
wbk,AF,Waigali
wbl,AF,Wakhi
wbm,CN,"Wa, Vo"
wbp,AU,Warlpiri
wbq,IN,Waddar
wbr,IN,Wagdi
wbt,AU,Wanman
wbv,AU,Wajarri
wbw,ID,Woi
wca,BR,Yanomámi
wci,TG,"Gbe, Waci"
wdd,GA,Wandji
wdg,PG,Wadaginam
wdj,AU,Wadjiginy
wdk,AU,Wadikali
wdu,AU,Wadjigu
wdy,AU,Wadjabangayi
wea,MM,Wewaw
wec,CI,Wè Western
wed,PG,Wedau
weg,AU,Wergaia
weh,CM,Weh
wei,PG,Kiunum
wem,BJ,"Gbe, Weme"
weo,ID,Wemale
wep,DE,Westphalien
wer,PG,Weri
wes,CM,"Pidgin, Cameroon"
wet,ID,Perai
weu,MM,"Chin, Rawngtu"
wew,ID,Wejewa
wfg,ID,Zorop
wga,AU,Wagaya
wgb,PG,Wagawaga
wgg,AU,Wangganguru
wgi,PG,Wahgi
wgo,ID,Waigeo
wgu,AU,Wirangu
wgy,AU,Warrgamay
wha,ID,Sou Upaa
whg,PG,"Wahgi, North"
whk,ID,"Kenyah, Wahau"
whu,ID,"Kayan, Wahau"
wib,BF,"Toussian, Southern"
wic,US,Wichita
wie,AU,Wik-Epa
wif,AU,Wik-Keyangan
wig,AU,Wik-Ngathana
wih,AU,Wik-Me’anha
wii,PG,Minidien
wij,AU,Wik-Iiyanh
wik,AU,Wikalkan
wil,AU,Wilawila
wim,AU,Wik-Mungkan
win,US,Ho-Chunk
wir,BR,Wiraféd
wiu,PG,Wiru
wiv,PG,Vitu
wiy,US,Wiyot
wja,NG,Waja
wji,NG,Warji
wka,TZ,Kw’adza
wkb,IN,Kumbaran
wkd,ID,Mo
wkl,IN,Kalanadi
wku,IN,Kunduvadi
wkw,AU,Wakawaka
wky,AU,Wangkayutyuru
wla,PG,Walio
wlc,KM,"Comorian, Mwali"
wle,ET,Wolane
wlg,AU,Kunbarlang
wli,ID,Waioli
wlk,US,Wailaki
wll,SD,Wali
wln,BE,Walloon
wlo,ID,Wolio
wlr,VU,Wailapa
wls,WF,Wallisian
wlu,AU,Wuliwuli
wlv,AR,Wichí Lhamtés Vejoz
wlw,ID,Walak
wlx,GH,Wali
wly,NP,Waling
wma,NG,Mawa
wmb,AU,Wambaya
wmc,PG,Wamas
wmd,BR,Mamaindê
wme,NP,Wambule
wmh,TL,Waima’a
wmi,AU,Wamin
wmm,ID,Maiwa
wmn,NC,Waamwang
wmo,PG,Wom
wms,ID,Wambon
wmt,AU,Walmajarri
wmw,MZ,Mwani
wmx,PG,Womo
wnb,PG,Wanambre
wnc,PG,Wantoat
wnd,AU,Wandarang
wne,PK,Waneci
wng,ID,Wanggom
wni,KM,"Comorian, Ndzwani"
wnk,ID,Wanukaka
wnm,AU,Wanggamala
wnn,AU,Wunumara
wno,ID,Wano
wnp,PG,Wanap
wnu,PG,Usan
wnw,US,Wintu
wny,AU,Wanyi
woa,AU,Tyaraity
wob,CI,Wè Northern
woc,PG,Wogeo
wod,ID,Wolani
woe,FM,Woleaian
wof,GM,"Wolof, Gambian"
wog,PG,Wogamusin
woi,ID,Kamang
wok,CM,Longto
wol,SN,Wolof
wom,NG,Wom
won,CD,Wongo
woo,ID,Manombai
wor,ID,Woria
wos,PG,Hanga Hundi
wow,ID,Wawonii
woy,ET,Weyto
wpc,VE,Maco
wra,PG,Warapu
wrb,AU,Warluwara
wrd,AF,Warduji
wrg,AU,Warungu
wrh,AU,Wiradhuri
wri,AU,Wariyangga
wrk,AU,Garrwa
wrl,AU,Warlmanpa
wrm,AU,Warumungu
wrn,SD,Warnang
wro,AU,Worrorra
wrp,ID,Waropen
wrr,AU,Wardaman
wrs,PG,Waris
wru,ID,Waru
wrv,PG,Waruna
wrw,AU,Gugu Warra
wrx,ID,Wae Rana
wry,IN,Merwari
wrz,AU,Waray
wsa,ID,Warembori
wsg,IN,"Gondi, Adilabad"
wsi,VU,Wusi
wsk,PG,Waskia
wsr,PG,Owenia
wss,GH,Wasa
wsu,BR,Wasu
wsv,AF,Wotapuri-Katarqalai
wtf,PG,Watiwa
wth,AU,Wathawurrung
wti,ET,Berta
wtk,PG,Watakataui
wtm,IN,Mewati
wtw,ID,Wotu
wua,AU,Wikngenchera
wub,AU,Wunambal
wud,TG,Wudu
wuh,CN,Wutunhua
wul,ID,Silimo
wum,GA,Wumbvu
wun,TZ,Bungu
wur,AU,Wurrugu
wut,PG,Wutung
wuu,CN,"Chinese, Wu"
wuv,PG,Wuvulu-Aua
wux,AU,Wulna
wuy,ID,Wauyai
wwa,BJ,Waama
wwb,AU,Wakabunga
wwo,VU,Dorig
wwr,AU,Warrwa
www,CM,Wawa
wxa,CN,Waxianghua
wxw,AU,Wardandi
wya,US,Wyandot
wyb,AU,Wangaaybuwan-Ngiyambaa
wyi,AU,Woiwurrung
wym,PL,Wymysorys
wyr,BR,Wayoró
wyy,FJ,"Fijian, Western"
xab,NG,Sambe
xac,IN,Kachari
xai,BR,Kaimbé
xaj,BR,Ararandewára
xak,VE,Máku
xal,RU,Kalmyk-Oirat
xan,ET,Xamtanga
xao,VN,Khao
xar,PG,Karami
xas,RU,Kamas
xat,BR,Katawixi
xau,ID,Kauwera
xav,BR,Xavánte
xaw,US,Kawaiisu
xay,ID,Kayan Mahakam
xbd,AU,Bindal
xbe,AU,Bigambal
xbg,AU,Bunganditj
xbi,PG,Kombio
xbj,AU,Birrpayi
xbp,AU,Bibbulman
xbr,ID,Kambera
xbw,BR,Kambiwá
xby,AU,Batyala
xda,AU,Darkinyung
xdk,AU,Dharuk
xdy,ID,Malayic Dayak
xed,CM,Hdi
xel,SD,Kelo
xem,ID,Kembayan
xer,BR,Xerénte
xes,PG,Kesawai
xet,BR,Xetá
xeu,PG,Keoru-Ahia
xgd,AU,Gudang
xgg,AU,Goreng
xgi,AU,Garingbal
xgm,AU,Dharumbal
xgu,AU,Unggumi
xgw,AU,Guwa
xhe,PK,Khetrani
xho,ZA,Xhosa
xhv,VN,Khua
xii,ZA,Xiri
xin,GT,Xinca
xir,BR,Xiriâna
xis,IN,Kisan
xiy,BR,Xipaya
xjb,AU,Minjungbal
xjt,AU,Jaitmatang
xka,PK,Kalkoti
xkb,BJ,"Nago, Northern"
xkc,IR,Kho’ini
xkd,ID,"Kayan, Mendalam"
xke,ID,Kereho
xkf,BT,Khengkha
xkg,ML,Kagoro
xki,KE,Kenyan Sign Language
xkj,IR,Kajali
xkk,KH,Kaco’
xkl,ID,"Kenyah, Mainstream"
xkn,ID,"Kayan, Kayan River"
xko,LA,Kiorr
xkp,IR,Kabatei
xkq,ID,Koroni
xkr,BR,Xakriabá
xks,ID,Kumbewaha
xkt,GH,Kantosi
xku,CG,Kaamba
xkv,BW,Kgalagadi
xkw,ID,Kembra
xkx,PG,Karore
xky,MY,Uma’ Lasan
xkz,BT,Kurtokha
xla,PG,Kamula
xma,SO,Mushungulu
xmb,CM,Mbonga
xmc,MZ,Makhuwa-Marrevone
xmd,CM,Mbudum
xmf,GE,Mingrelian
xmg,CM,Mengaka
xmh,AU,Kuku-Muminh
xmj,CM,Majera
xml,MY,Malaysian Sign Language
xmm,ID,"Malay, Manado"
xmo,BR,Morerebi
xmp,AU,Kuku-Mu’inh
xmq,AU,Kuku-Mangk
xms,MA,Moroccan Sign Language
xmt,ID,Matbat
xmu,AU,Kamu
xmv,MG,"Malagasy, Antankarana"
xmw,MG,"Malagasy, Tsimihety"
xmx,ID,Maden
xmy,AU,Mayaguduna
xmz,ID,Mori Bawah
xnb,TW,Kanakanabu
xnh,CN,Kuanhua
xni,AU,Ngarigu
xnk,AU,Nganakarti
xnn,PH,"Kankanay, Northern"
xnr,IN,Kangri
xns,IN,Kanashi
xnt,US,Narragansett
xnu,AU,Nukunul
xny,AU,Nyiyaparli
xnz,EG,Mattokki
xoc,NG,O’chi’chi’
xod,ID,Kokoda
xog,UG,Soga
xoi,PG,Kominimung
xok,BR,Xokleng
xom,SD,Komo
xon,GH,Konkomba
xoo,BR,Xukurú
xop,PG,Kopar
xor,BR,Korubo
xow,PG,Kowaki
xpa,AU,Pirriya
xpe,LR,"Kpelle, Liberia"
xpj,AU,Mpalitjanh
xpk,BR,Kulina Pano
xpn,BR,Kapinawá
xpq,US,Mohegan-Pequot
xpt,AU,Punthamara
xra,BR,Krahô
xrb,BF,"Karaboro, Eastern"
xrd,AU,Gundungurra
xre,BR,Kreye
xrg,AU,Minang
xri,BR,Krikati-Timbira
xrq,AU,Karranga
xru,AU,Marriammu
xrw,PG,Karawa
xsb,PH,Sambal
xse,ID,Sempan
xsh,NG,Shamang
xsi,PG,Sio
xsl,CA,"Slavey, South"
xsm,BF,Kasem
xsn,NG,Sanga
xsp,PG,Silopi
xsq,MZ,Makhuwa-Saka
xsr,NP,Sherpa
xsu,VE,Sanumá
xsy,TW,Saisiyat
xta,MX,"Mixtec, Alcozauca"
xtb,MX,"Mixtec, Chazumba"
xtc,SD,Katcha-Kadugli-Miri
xtd,MX,"Mixtec, Diuxi-Tilantongo"
xte,ID,Ketengban
xth,AU,Yitha Yitha
xti,MX,"Mixtec, Sinicahua"
xtj,MX,"Mixtec, San Juan Teita"
xtl,MX,"Mixtec, Tijaltepec"
xtm,MX,"Mixtec, Magdalena Peñasco"
xtn,MX,"Mixtec, Northern Tlaxiaco"
xtp,MX,"Mixtec, San Miguel Piedras"
xts,MX,"Mixtec, Sindihui"
xtt,MX,"Mixtec, Tacahua"
xtu,MX,"Mixtec, Cuyamecalco"
xtv,AU,Thawa
xtw,BR,Tawandê
xty,MX,"Mixtec, Yoloxóchitl"
xua,IN,"Kurumba, Alu"
xub,IN,"Kurumba, Betta"
xud,AU,Umiida
xug,JP,Kunigami
xuj,IN,"Kurumba, Jennu"
xul,AU,Ngunawal
xun,AU,Unggaranggu
xuo,TD,Kuo
xut,AU,Kuthant
xuu,NA,Khwe
xvi,AF,Kamviri
xwa,BR,Kwaza
xwd,AU,Wadi Wadi
xwe,BJ,"Gbe, Xwela"
xwg,ET,Kwegu
xwj,AU,Wajuk
xwk,AU,Wangkumara
xwl,BJ,"Gbe, Western Xwla"
xwr,ID,Kwerba Mamberamo
xwt,AU,Wotjobaluk
xww,AU,Wemba Wemba
xxk,ID,Ke’o
xxr,BR,Koropó
xya,AU,Yaygir
xyb,AU,Yandjibara
xyj,AU,Mayi-Yapi
xyk,AU,Mayi-Kulan
xyt,AU,Mayi-Thakurti
xyy,AU,Yorta Yorta
yaa,PE,Yaminahua
yab,BR,Yuhup
yac,ID,"Yali, Pass Valley"
yad,PE,Yagua
yae,VE,Pumé
yaf,CD,Yaka
yag,CL,Yámana
yah,TJ,Yazgulyam
yai,TJ,Yagnobi
yaj,CF,Banda-Yangere
yak,US,Yakama
yal,GN,Yalunka
yam,CM,Yamba
yan,NI,Mayangna
yao,MW,Yao
yap,FM,Yapese
yaq,MX,Yaqui
yar,VE,Yabarana
yas,CM,Nugunu
yat,CM,Yambeta
yau,VE,Yuwana
yav,CM,Yangben
yaw,BR,Yawalapití
yax,AO,Yauma
yay,NG,Agwagwune
yaz,NG,Lokaa
yba,NG,Yala
ybb,CM,Yemba
ybe,CN,"Yugur, West"
ybh,NP,Yakkha
ybi,NP,Yamphu
ybj,NG,Hasha
ybk,CN,Bokha
ybl,NG,Yukuben
ybm,PG,Yaben
ybn,BR,Yabaâna
ybo,PG,Yabong
ybx,PG,Yawiyo
yby,PG,Yaweyuha
ych,CN,Chesu
ycl,CN,Lolopo
ycn,CO,Yucuna
ycp,LA,Chepya
yda,AU,Yanda
ydd,UA,"Yiddish, Eastern"
yde,PG,Yangum Dey
ydg,PK,Yidgha
ydk,PG,Yoidik
yea,IN,Ravula
yec,DE,Yeniche
yee,PG,Yimas
yei,CM,Yeni
yej,IL,Yevanic
yel,CD,Yela
yer,NG,Tarok
yes,NG,Nyankpa
yet,ID,Yetfa
yeu,IN,Yerukula
yev,PG,Yapunda
yey,BW,Yeyi
yga,AU,Malyangapa
ygi,AU,Yiningayi
ygl,PG,Yangum Gel
ygm,PG,Yagomi
ygp,CN,Gepo
ygr,PG,Yagaria
ygs,AU,Yolngu Sign Language
ygu,AU,Yugul
ygw,PG,Yagwoia
yha,CN,"Buyang, Baha"
yhd,IL,"Arabic, Judeo-Iraqi"
yhl,CN,"Phowa, Hlepho"
yhs,AU,Yan-nhangu Sign Language
yia,AU,Yinggarda
yif,CN,Ache
yig,CN,"Nasu, Wusa"
yih,DE,"Yiddish, Western"
yii,AU,Yidiny
yij,AU,Yindjibarndi
yik,CN,"Lalo, Dongshanba"
yil,AU,Yindjilandji
yim,IN,"Naga, Yimchungru"
yin,MM,Riang Lai
yip,CN,Pholo
yiq,CN,Miqie
yir,ID,"Awyu, North"
yis,PG,Yis
yit,CN,"Lalu, Eastern"
yiu,CN,Awu
yiv,CN,"Nisu, Northern"
yix,CN,Axi
yiz,CN,Azhe
yka,PH,Yakan
ykg,RU,"Yukaghir, Northern"
yki,ID,Yoke
ykk,PG,Yakaikeke
ykl,CN,Khlula
ykm,PG,Kap
ykn,CN,Kua-nsi
yko,CM,Yasa
ykr,PG,Yekora
ykt,CN,Kathu
yku,CN,Kuamasi
yky,CF,Yakoma
yla,PG,Yaul
ylb,PG,Yaleba
yle,PG,Yele
ylg,PG,Yelogu
yli,ID,"Yali, Angguruk"
yll,PG,Yil
ylm,CN,Limi
yln,CN,"Buyang, Langnian"
ylo,CN,Naluo
ylr,AU,Yalarnnga
ylu,PG,Aribwaung
yly,NC,Nyelâyu
ymb,PG,Yambes
ymc,CN,"Muji, Southern"
ymd,CN,Muda
yme,PE,Yameo
ymg,CD,Yamongeri
ymh,CN,Mili
ymi,CN,Moji
ymk,MZ,Makwe
yml,PG,Iamalele
ymm,SO,Maay
ymn,ID,Sunum
ymo,PG,Yangum Mon
ymp,PG,Yamap
ymq,CN,"Muji, Qila"
ymr,IN,Malasar
ymx,CN,"Muji, Northern"
ymz,CN,Muzi
yna,CN,Aluo
ynd,AU,Yandruwandha
yne,CN,Lang’e
yng,CD,Yango
ynk,RU,"Yupik, Naukan"
ynl,PG,Yangulam
yno,TH,Yong
ynq,NG,Yendang
yns,CD,Yansi
ynu,CO,Yahuna
yob,PG,Yoba
yog,PH,Yogad
yoi,JP,Yonaguni
yok,US,Yokuts
yom,CD,Yombe
yon,PG,Yongkom
yor,NG,Yoruba
yot,NG,Yotti
yox,JP,Yoron
yoy,TH,Yoy
ypa,CN,Phala
ypb,CN,"Phowa, Labo"
ypg,CN,Phola
yph,CN,Phupha
ypm,CN,Phuma
ypn,CN,"Phowa, Ani"
ypo,CN,"Phola, Alo"
ypp,CN,Phupa
ypz,CN,Phuza
yra,PG,Yerakai
yrb,PG,Yareba
yre,CI,Yaouré
yrk,RU,Nenets
yrl,BR,Nhengatu
yrm,AU,Yirrk-Mel
yrn,CN,Yerong
yro,BR,Yaroamë
yrs,ID,Yarsun
yrw,PG,Yarawata
yry,AU,Yarluyandi
ysd,CN,Samatao
ysg,CN,Sonaga
ysl,RS,Yugoslavian Sign Language
ysn,CN,Sani
yso,CN,Nisi
ysp,CN,"Lolopo, Southern"
ysr,RU,"Yupik, Sirenik"
yss,PG,Yessan-Mayo
ysy,CN,Sanie
yta,CN,Talu
ytl,CN,Tanglang
ytp,CN,Thopho
ytw,PG,Yout Wam
yty,AU,Yatay
yua,MX,"Maya, Yucatec"
